text,true,pred,prob
man during floods in manila moves dogs from roof of house to rescue boat courtesy of helped by animals,time_critical,support_and_relief,0.7997396
what is god saying in nepal s earthquake many gigantic idols all over nepal couldn t stand this nature s shake,time_critical,non_informative,0.9916863
pakistan scrambles to reach victims,time_critical,support_and_relief,0.9095828
california legislature passes bill to create statewide earthquake warning system yet it must be funded crowdfund,time_critical,support_and_relief,0.6004223
our deepest condolences to earthquake victims amp their loved ones stay strong,time_critical,non_informative,0.9971046
good time to test out my new kite while i have no power and water,time_critical,non_informative,0.99916005
epic,time_critical,non_informative,0.9958729
it s horrible some people escaped harvey and now have to evacuate for irma,time_critical,support_and_relief,0.827371
beyond the trauma of losing a home the is going to take a chunk out of property tax revenue,time_critical,non_informative,0.9707836
sharing his view after visiting the bogale township mr faruqi said schools reconstruction project is the first idb supported emergency assistance project in myanmar,time_critical,support_and_relief,0.7994586
this weather is insane how can anyone sleep this wind is like a cyclone so destructive,time_critical,non_informative,0.6686564
mark o prey s family we keep calling marks phone it just keeps ringing,time_critical,non_informative,0.95340616
dozens thousands from,time_critical,support_and_relief,0.86934334
so many crashes and crumbles water coming in our th floor hotel room terrifying ha_,time_critical,non_informative,0.8426366
hagupit intensifies into a typhoon to enter par thursday sun star via,time_critical,non_informative,0.57489204
foggy in cebu city,time_critical,non_informative,0.9962842
communities in these areas are accustomed to roads becoming impassable for six months every year mohammad taher shahim who works with ocha in neighbouring kunduz province told irin,time_critical,support_and_relief,0.8423517
manila city hall lawton quiapo recto,time_critical,non_informative,0.99690646
chile was recently hit with not one but two powerful earthquakes back to back,time_critical,non_informative,0.86286104
report from latest earthquake in italy,time_critical,non_informative,0.93030804
anybody got news about so worried about my brother his wife and little boy can t find _,time_critical,non_informative,0.5527255
rt garuda and king bhupatindra malla figures knocked off pedestal now inside patan museum,time_critical,non_informative,0.99370766
wipe out puerto rico debt hedge funds residents at risk of losses,time_critical,non_informative,0.9931739
check out to see what agencies are helping relief efforts in tornado hit areas how you can help,time_critical,support_and_relief,0.99469227
details yr old girl found dead at sea view cnbc,time_critical,non_informative,0.94592845
stay safe and dry everyone may typhoon ruby leave par sooner than forcast,time_critical,non_informative,0.99497366
it is one of the districts most affected by the earthquake but also provides a good base from which to access other severely impacted areas,time_critical,support_and_relief,0.997785
oh man this nepal earthquake feels like deja vu from the day after tomorrow,time_critical,non_informative,0.9978376
the sea is starting to get rough in daanbantayan,time_critical,non_informative,0.93724877
so many appeals for help on social media people posting on behalf of those stranded wonder if help is reaching them at all,time_critical,support_and_relief,0.5407701
according to the evacuees here in laiya this is the first time they evacuated due to a storm,time_critical,support_and_relief,0.61001617
official statement regarding clas suspension in college usls will b released no later thn nn today stay tune,time_critical,non_informative,0.96958643
esperanza the band playing at tonight say on facebook they are all safe but don t know about others in pub,time_critical,non_informative,0.97241175
tesla s demon haunted cars in irma s path get a temporary battery life boost,time_critical,non_informative,0.8117253
a country torn to bits puertorico,time_critical,non_informative,0.9914016
driving in this is no joke this _,time_critical,non_informative,0.99317235
australian medical association says there s been a percent increase in asthma cases reported since,time_critical,support_and_relief,0.8649
go home early and stay safe everyone,time_critical,non_informative,0.9960867
in hard hit sterling where the water system is compromised by flooding there s an urgent need for,time_critical,support_and_relief,0.8978614
family members of someone missing say the lord s prayer,time_critical,non_informative,0.93121076
ootd for tonight,time_critical,non_informative,0.9988575
stephen ave e absolutely no one here and nothing going on,time_critical,non_informative,0.99906
haphazard urban amp rapid population increase compounded risk of,time_critical,non_informative,0.8988342
haze now macam foreigner from indonesia come in to singapore see we still don t like foreign stuff,time_critical,non_informative,0.9674568
our thoughts are w victims amp their families in dhaka bangladesh building collapse kills at least,time_critical,non_informative,0.96993387
powerful typhoon slams into philippines,time_critical,non_informative,0.97452843
twitter for first response loyal u,time_critical,non_informative,0.88621396
scores of heavily armed militants on wednesday rampaged through more than a dozen villages in the kala balge district in borno state shooting hacking residents to death and razing homes,time_critical,support_and_relief,0.7515794
today strong aftershocks have hit the southern part of chile about two hours away from santiago,time_critical,support_and_relief,0.5558226
cannot see beyond blocks pic,time_critical,non_informative,0.9942114
deputy chief executive mike willis spoke to sydney media about the treatment of patients during the,time_critical,support_and_relief,0.9795033
fuck nothing sucks worse than trying to entertain an yr old when you have no power,time_critical,non_informative,0.99841785
weather updated typhoon makes th landfall over bantayan island cebu sun star,time_critical,non_informative,0.8273044
amen i m about miles south of west driven past the fertilizer plant many times,time_critical,non_informative,0.9916468
they shot the shooter at lax amp already have his new jersey home surrounded but they can t find who shot tupac and biggie,time_critical,non_informative,0.9941586
near bohol but in bohol philippines the town of sagbayan earthquake s center wher sagbayan united methodist church s located,time_critical,support_and_relief,0.8487204
google news ca first aid teams reach vanuatu find widespread devastation reuters the indian,time_critical,support_and_relief,0.9957783
uberaid is arriving now,time_critical,support_and_relief,0.93162215
social media saved harvey victims in texas but that s not really a plan,time_critical,support_and_relief,0.9918074
a magnitude earthquake strikes chile followed by a tsunami warning way too much may god give them strength,time_critical,non_informative,0.9754032
typhoon hagupit hits philippines destroys makeshift homes,time_critical,non_informative,0.824374
more and are needed but we face and instead,time_critical,non_informative,0.95590985
any ideas on a domain name re house matching w displaced people,time_critical,non_informative,0.9626584
so the philippines have dead from a horrible typhoon and pray for justin bieber is trending because he got food,time_critical,non_informative,0.99321294
officials said that flooding in the southern lowland tropical region of terai had affected several hundred villages,time_critical,support_and_relief,0.7833916
psi has just hit in singapore please take care anyone in the region affected by the haze,time_critical,non_informative,0.8879476
colorado floods rescuers seek survivors amp signs of hope,time_critical,support_and_relief,0.81642926
concern mounts for those displaced by floods thoughts with all affected partners amp emergency responders,time_critical,non_informative,0.99250257
typhoon hagupit will be at its strongest in metro manila around pm stay safe everyone xx jean,time_critical,non_informative,0.9867099
we hope to be back open july th still lots of summer left to enjoy our patio,time_critical,non_informative,0.9965816
big thanks to and gabriel for the help today with our stranded friends in cabo major props,time_critical,support_and_relief,0.8356596
now at gosh,time_critical,non_informative,0.9988034
can t believe a few hours ago it was just a bit of heavy rain escalated ridiculously quickly,time_critical,non_informative,0.9790896
they are bringing supplies timber wcs to build latrines and hiring plumbers masons carpenters and electricians to set up basic infrastructure in the camps,time_critical,support_and_relief,0.998949
cong appreciates central govt for efficiently helping ppl of nepal and indians stuck in nepal appeals pm precautions in delhi,time_critical,non_informative,0.8109114
mayor of high river asks province to take over recovery and rebuilding efforts,time_critical,support_and_relief,0.99501157
but recently we are hearing of many localities counties and towns in all parts of the country affected by floods holding victory celebration galas one after the other,time_critical,support_and_relief,0.83596843
deaths in jehadi attacks in amp samba yet insists on talks with take his iq test please,time_critical,non_informative,0.62911916
public service announcement for brisbane,time_critical,non_informative,0.9811747
frm t sevilla persons needs at the only house now that can be seen at sanchez st tinajeros malabon,time_critical,support_and_relief,0.99868816
extraordinary video of a turkish tourist of,time_critical,non_informative,0.7390065
wish this type of hurricane happened while i was in high school,time_critical,non_informative,0.9983613
wow i was just in a tornado warning but it wasn t that bad i hope it blows over fast,time_critical,non_informative,0.8090837
some of the devastation from friends and family who lost everything prayers needed,time_critical,non_informative,0.9839408
people from sarab zahab village building their own shelter after the destructive earthquake in western iran,time_critical,support_and_relief,0.9952301
comparto con ustedes mi columna con ustedes en the hill congress must fund puerto rico s new electrical grid,time_critical,non_informative,0.997053
if you didn t know there was an earthquake in mexico a lot of people may need your help niall ple,time_critical,support_and_relief,0.9976259
negros occidental is now signal no,time_critical,non_informative,0.9669882
last salvaged after packed and sent to,time_critical,support_and_relief,0.8820991
in boston he ran in dedication of the newtown kids and now he won t ever walk again,time_critical,non_informative,0.9954751
i m sorry but clearly these people were living in shanty style accommodation they were effectively homeless before amp still are,time_critical,non_informative,0.970426
houston orgs opening doors to kids in wake of harvey,time_critical,support_and_relief,0.99743646
meanwhile in a devastating earthquake has taken over lives help out by donating to baloch cm s fund,time_critical,support_and_relief,0.9969555
kudos aided the post evacuation from,time_critical,non_informative,0.9668502
watch and act hall road southern highlands wollondilly picton rd now open,time_critical,non_informative,0.70388794
here at vito cruz infront of my condo,time_critical,non_informative,0.996601
this is a database with the location and needs of people trapped in nepal many are in need of evac amp supplies,time_critical,support_and_relief,0.6851665
search for nepal earthquake survivors intensifies,time_critical,support_and_relief,0.9746525
these measures include conserving and restoring existing forests planting five million hectares of forest on marginal and degraded land prevention of forest fires and burning of crop residues the selection of short duration high yield rice varieties improvement of irrigation drainage management in rice fields and research and development of small and micro hydro power plants,time_critical,support_and_relief,0.99652976
our state weather agency says out by tom afternoon,time_critical,non_informative,0.9477243
corrected version the onset of seasonal rains is posing logistical challenges as well as hampering the access of beneficiaries to distribution points,time_critical,support_and_relief,0.99835676
hav a friend who badly needs help at virgo st villarica subd ortigas ext di na sila makalabas house pls,time_critical,support_and_relief,0.9945532
pti minority mpa e sed the politics of anp amp ppp on dead bodies pti minority mpa e sed the,time_critical,non_informative,0.9989201
near islands aleutian islands alaska,time_critical,non_informative,0.99661607
next is sharing her cleaning tips for the flood for volunteers helping flood victims,time_critical,support_and_relief,0.9937388
a somali agronomist told irin that since the collapse of the somali government in no one had been able to de silt the riverbeds or manage the sluice gates on the rivers or adjoining canals thereby exacerbating the flood threat,time_critical,support_and_relief,0.90768945
important checklist pls stay safe,time_critical,non_informative,0.97140425
these two soldiers didn t need to be told to help after running a marathon,time_critical,non_informative,0.83360004
china periodically faces spills into rivers that result in water supplies being cut off most seriously in when an e losion at an industrial plant sent toxic chemicals streaming into the songhua river further upstream in harbin,time_critical,support_and_relief,0.99480575
new listing lost blue burmese cat glass house mountains qld via,time_critical,non_informative,0.9972646
vanuatu s president appeals for international help after leaves thousands displaced,time_critical,support_and_relief,0.90790087
saturdays game against the okotoks erratic has been cancelled because of flooding in southern alberta no make up date at this time,time_critical,non_informative,0.9814627
we have a red alert because of a tsunami and an earthquake that had place in chile this week pray for us please,time_critical,support_and_relief,0.95758843
use of hashtags for emergency for evacuation centers relief ops for flood situation,time_critical,support_and_relief,0.77489233
good morn from bandon medical clinic,time_critical,non_informative,0.9677752
now saying there s chance typhoon hagupit will make landfall earlier it was just via,time_critical,non_informative,0.8129399
oxfaminvanuatu many people are living in evacuation centres at schools in pvila this one at freshwota,time_critical,support_and_relief,0.98876417
please send food and water to ust uerm and pgh they need it more than we do,time_critical,support_and_relief,0.99291843
the week long tropical monsoon mixed with a cold depression brought storm and heavy rainfall to central viet nam from to october,time_critical,support_and_relief,0.695252
one of my best friends in her home,time_critical,non_informative,0.9991566
injured amp sick flood affectees treated in medical camp via,time_critical,support_and_relief,0.5794138
local rfs team advise a meeting will be held tonight at the community centre at pm,time_critical,support_and_relief,0.9435061
heartbreaking to see what is happening to my hometown baja has been severely damaged by let s help ht,time_critical,non_informative,0.64748675
perseverance and grace as nepal is turned upside down,time_critical,non_informative,0.9982405
pls help the people here in tua high school along e rod they need food water clothes and blankets,time_critical,support_and_relief,0.9989655
not going anywhere for a while in my hood at lakebriar off linden twomile creek,time_critical,non_informative,0.9987853
well there will not be a tornado tonight i would suggest finding some place in the area do you live in a complex or is it sml,time_critical,non_informative,0.61549836
irma update billion insured losses,time_critical,support_and_relief,0.56515443
you in nepal,time_critical,non_informative,0.99257773
only first responders allowed in damage zones if you attempt entry they will arrest you,time_critical,support_and_relief,0.65919036
up now what lenders are doing to help storm hit homeowners via,time_critical,support_and_relief,0.9886391
pls this info people in colorado have been victimized enough they dont need to be scammed too,time_critical,non_informative,0.99180096
too many deaths the past week glasgow crash the scots monument death new york derailment paul walkers crash r i p,time_critical,non_informative,0.5354274
in their effort to rebuild hindu heart land nepal,time_critical,non_informative,0.9735352
as approaches nassau residents flock to fill up at one of the few open gas,time_critical,support_and_relief,0.86466676
chinese scientists have warned the country is passing through a phase of high earthquake activity and reports of medium to powerful quakes are common although most take place in remote and sparsely populated areas,time_critical,support_and_relief,0.9941638
chocolate hills in bohol after omg,time_critical,non_informative,0.9992762
bowness by my house,time_critical,non_informative,0.9869213
update has dementia pls find him charles writer patient at,time_critical,non_informative,0.98221004
family reunites with missing dog who fled when their home caught fire during,time_critical,non_informative,0.5746906
reconstruction haiti won t be possible with of kind of leader a new haiti with honest people,time_critical,support_and_relief,0.95503354
under girls team stranded in waiting to return home,time_critical,non_informative,0.84668255
when i die bury me in palestine the journey of a refugee from syria,time_critical,non_informative,0.6425467
prepare ourselves because typhoon hagupit will be coming in friday feeling worried,time_critical,non_informative,0.78038037
hey where s the outrage california plans to waste tax to repair roads and bridges after the s,time_critical,non_informative,0.88571596
at work soon after,time_critical,non_informative,0.9964947
i m trying to warn people pam for real,time_critical,non_informative,0.9931659
subsequent work in tete chimoio beira and quelimane includes rebuilding houses schools and health posts training people in management of bore holes and hand pumps to ensure access to clean water and recruiting agriculture e erts to help and advise households in farming methods best suited to the areas where they live,time_critical,support_and_relief,0.99394727
irma takes down iconic wish tree at salvadore dali museum,time_critical,non_informative,0.9112679
if you are a restaurant anywhere in the world that wants to help the crisis then please join us,time_critical,support_and_relief,0.99603015
cnntyphoon hagupit pummels philippines threatens flooding landslidescnnyour video will begin mo,time_critical,non_informative,0.97191274
what about effects of toxic ammonia fumes in for first responders locals and the environment,time_critical,support_and_relief,0.47301564
prayers for the victims,time_critical,non_informative,0.99570376
for us citizens affected by the,time_critical,non_informative,0.987294
bohol will never be the same again without these churches c didyouknow,time_critical,non_informative,0.9776829
victims and counting and is trending enough said donate to the,time_critical,support_and_relief,0.9801569
no help for nikka mindanao yet balodivino st sta mesa manila,time_critical,support_and_relief,0.9888011
alert message from \n,time_critical,non_informative,0.99463564
is coming tonight but,time_critical,non_informative,0.9973634
nsw rural fire service spokesperson joel kursaw just told the fire season may be longer now,time_critical,support_and_relief,0.5946183
my chocolate is melting cause i have no power,time_critical,non_informative,0.995854
severe tidal surges caused by a combination of unusually high sea levels and tropical depressions have resulted in flooding that has left an estimated to people homeless mr mccully said,time_critical,support_and_relief,0.92836916
wtc lights are out,time_critical,non_informative,0.9763156
study ebola could strike in six weeks,time_critical,non_informative,0.84408295
typoon hagupit terrible storm makes landfall in the philippines,time_critical,non_informative,0.91926956
amp victims their families amp survivors are still in this families thoughts amp fbprayers,time_critical,non_informative,0.994368
california and wines post fire,time_critical,non_informative,0.9914858
clinton attempts to clarify email e lanation vladimir putin unseen for days cyclone devastate related articles,time_critical,non_informative,0.92223334
ph manila high tide aug th am m pm m,time_critical,non_informative,0.9869336
off duty officer helpless bystander at and she said this was actually the one time she decided not to,time_critical,non_informative,0.9852165
reaching the victims is challenging in a part of without any road network,time_critical,support_and_relief,0.7336905
napa rushes to fix quake damage as drought means early harvest,time_critical,support_and_relief,0.9095482
speaker says they re working on getting jamestown mail routed to boulder,time_critical,non_informative,0.6532742
transitional sheltering is available for eligible survivors but you must first apply thru online at,time_critical,support_and_relief,0.99788314
he then e lained plans and funding arrangements now in place for infrastructure reconstruction in the affected sectors,time_critical,support_and_relief,0.89666647
komen at cox s bazar,time_critical,non_informative,0.9965203
people need shelter after this magnitude earthquake hit the border of iran and iraq,time_critical,support_and_relief,0.9373301
so my cousins fled yemen today on boats on their way to xamar,time_critical,support_and_relief,0.57519346
our poor animals are over not having power they miss the ac as much as we do,time_critical,non_informative,0.99188226
poultry houses down thankyou pablo,time_critical,non_informative,0.9325454
is it me or is this two different areas,time_critical,non_informative,0.9988049
if you live in an evacuated area here s where you can go get your mail,time_critical,support_and_relief,0.80733985
brotherhood flood victims in being rescued hosted by in a mosque photo via,time_critical,support_and_relief,0.6117154
report documents carnage of us drone war in yemen world socialist web site,time_critical,non_informative,0.6110351
th battling,time_critical,non_informative,0.93341
typhoon sweeps across philippines less damage reported than feared,time_critical,non_informative,0.9831939
please help borres family w y o child no communications yet balut st tonsuya malabon,time_critical,support_and_relief,0.93269134
communities mobilize for relief as super typhoon roars toward philippines,time_critical,support_and_relief,0.9895515
an appeal for help thank you,time_critical,support_and_relief,0.9933656
latest info cat hitting island,time_critical,non_informative,0.9785741
nfl greg olsen suffers broken foot via twitter,time_critical,non_informative,0.9970759
a river of blood in syria but no one cares because it s not paris,time_critical,non_informative,0.99490935
anyone from san mateo rizal who can rescue this person,time_critical,support_and_relief,0.8628473
t to search someone missing in after text his her name to _,time_critical,support_and_relief,0.6238511
helpline numbers for jammu and kashmir flood relief operations,time_critical,support_and_relief,0.9834985
hey is this the reach out america trump is donating to instead of directly to harvey victims,time_critical,support_and_relief,0.99537694
advice for every day but tomorrow especially please don t do anything stupid listen to the warnings,time_critical,non_informative,0.94134927
harvey evacuees taking refuge at mckinney falls state park,time_critical,support_and_relief,0.6881132
ebola wa patient out of quarantine after being cleared of virus,time_critical,support_and_relief,0.6785608
an injured child is being taken to a safer place,time_critical,support_and_relief,0.7854784
try this website via,time_critical,non_informative,0.69820625
at km wnw of anchor point alaska m detph km utc,time_critical,non_informative,0.96639776
helicopter crash into pub over road from our hotel hopefully not as bad as it looks,time_critical,non_informative,0.6285627
what could be the best way to avoid an incident like the one in savar in bangladesh suggest your suggestion is valuable,time_critical,non_informative,0.7832784
omg hahahaha since haze is present in sg singapore flyer should be upgraded,time_critical,non_informative,0.8983735
my sister left pokhara on wednesday for kathmandu please help us find her,time_critical,support_and_relief,0.7304947
in key west stayed for irma this is our tree in the back of our townhouse,time_critical,non_informative,0.9918371
hurricane irma symphony of compensation,time_critical,non_informative,0.7222932
cousin was hiking in nepal when earthquake hit throw this an you never know who may see it amp could help,time_critical,non_informative,0.98836714
hoping nothing gets damaged with flooding but this desert rat is looking forward to odile s leftovers,time_critical,non_informative,0.98672605
thousand people remain evacuated from their homes in the province,time_critical,support_and_relief,0.57719153
a long queue of the rescued people from flood ravaged jammu amp kashmir boarding the iafs il transport aircraft htt,time_critical,support_and_relief,0.7355174
super typhoon will make landfall sat sun share your photos if it s safe,time_critical,non_informative,0.50900763
us spurs calls for statewide system napa calif the earthquake that jolted,time_critical,non_informative,0.4812935
i wonder if this agent as the is related to releasing of airport security month ago,time_critical,non_informative,0.9988783
thank you for finally covering and the damage from,time_critical,non_informative,0.95947486
view of hit \n\n\n\n,time_critical,non_informative,0.99746597
aughdancejb yes i live in santiago it was horrible i heard ppl screamin on the streets and buildings fallin s,time_critical,non_informative,0.72213405
for updates follow our vanuatu country director media contact to donate,time_critical,support_and_relief,0.9954999
photo seems more or less unscathed,time_critical,non_informative,0.99465877
person finder,time_critical,non_informative,0.69505054
uff it caught typhoon howls through philippines more than million flee reuters reuterstyph,time_critical,non_informative,0.98232436
survivors of earthquake in iran await badly needed aid days later,time_critical,support_and_relief,0.99245
the vice premier also urged local governments to help farmers restart farming production in disaster ravaged areas to minimize the damage to crop growth and harvest,time_critical,support_and_relief,0.99687696
well it s the hurricane the holiday weekend and a refinery blew up in venezuela __,time_critical,non_informative,0.9724975
miami amp south florida work towards normalcy with every sunrise,time_critical,non_informative,0.9977112
lions tigers bears bask in rainwater at colorado wildlife sanctuary the denver post via,time_critical,non_informative,0.92692906
social media a saviour in flood hit kashmir social med,time_critical,support_and_relief,0.63623035
pray for em at least killed as magnitude earthquake hits philippines,time_critical,non_informative,0.9499904
vanuatus impassioned plea at why the world needs to take bold action on disaster risk reduction,time_critical,non_informative,0.8763761
tech giants help track nepal earthquake survivors marketwatch,time_critical,support_and_relief,0.5464839
as typhoon hagupit hits philippines evacuees e ress relief fears over a rep unete a,time_critical,non_informative,0.50621647
chance of a tornado _____,time_critical,non_informative,0.91364026
million people may be affected by nepal earthquake says u n up to eight million people have had their liv,time_critical,non_informative,0.5499475
second iaf plane brings indians back from nepal,time_critical,support_and_relief,0.9807145
whoa man,time_critical,non_informative,0.99823546
looks like we ll be waiting a while for our power to be assessed or has it already been done,time_critical,non_informative,0.9428927
we survived once we can survive again,time_critical,non_informative,0.9930362
raw made in unbelievable,time_critical,non_informative,0.99876785
plz help nandambakkam area water level is rising steadily,time_critical,support_and_relief,0.8631303
time \at least dead after \ extremely violent\ hurricane maria makes landfall in puerto rico,time_critical,non_informative,0.6294023
devastating and tragic and a solid example of useful material \n,time_critical,non_informative,0.987788
winning no fatalities in so far in nyc,time_critical,non_informative,0.6495132
dead injured and rising you are in my prayers,time_critical,non_informative,0.8219526
just posted reduced inequalities traffickers are taking advantage on children in bangladesh camps\n,time_critical,non_informative,0.99061394
struggles to help quake victims dead,time_critical,support_and_relief,0.6594221
photo the famous chocolate hills now no longer in pure kisses shape by phillip pepito,time_critical,non_informative,0.58307964
next relief for loved ones after contact is made from continues,time_critical,support_and_relief,0.56943285
good news all of the missing in colorado are now now accounted for,time_critical,non_informative,0.45993888
australian_navy ship hmas tobruk arrives in cyclone hit to assist recovery efforts,time_critical,support_and_relief,0.99766797
and that was a bike path minutes ago medicine hat alberta,time_critical,non_informative,0.9966882
several in aden reporting a woman named nevien was shot today by a sniper but it is not her photo being circulated,time_critical,non_informative,0.5632111
yes we had an earthquake and yes we reconstructed our buildings but what is really impressive about this project is that we have started constructing the lives of our young people in a more positive manner said youth sports and culture officer for rusizi district lambert shema,time_critical,support_and_relief,0.9940223
earthquake in chile is once again detected on little rock arkansas seismograph here,time_critical,non_informative,0.958291
while sfwmd s eoc remains activated to focus on recovery efforts water managers are also closely monitoring,time_critical,support_and_relief,0.98919386
one more dawn before sct re opens after hurricane irma,time_critical,support_and_relief,0.6845054
look ruby s winds down power lines in albay strong winds from typhoon ruby hagupit over,time_critical,non_informative,0.6380733
rainfall amount in the philippines as of aug pm via,time_critical,non_informative,0.9750216
city says there is no concern over drinking water quality at this time water supply remains unchanged,time_critical,support_and_relief,0.7079246
anyone who does not have an important reason to be in the blue mountains don t be there,time_critical,non_informative,0.99902105
fitz am presser km h sw winds e ected again today for,time_critical,non_informative,0.5678281
stay alert and be prepared follow and for updates,time_critical,non_informative,0.5067831
a hit,time_critical,non_informative,0.96316475
idk whether to be happy for all the videos or sad rn the past week i didn t have electricity nor cellph,time_critical,non_informative,0.9938251
thankyou for the prompt response time our power was out no less than an hour,time_critical,non_informative,0.9763682
earlier this month flood control authorities predicted that el nino the warming of tropical waters in the pacific ocean that can disrupt weather thousands of miles away would exacerbate vietnam s flooding in the delta for the third year running,time_critical,support_and_relief,0.85261345
your move,time_critical,non_informative,0.9942893
does state have law girl found dead in,time_critical,non_informative,0.9743425
for info on flood relief debit cards,time_critical,support_and_relief,0.9861193
yemen evac is a feather in our navy air force s cap also gen v k singh amp our govt did a very g,time_critical,support_and_relief,0.74758
\ all vilonia public schools are closed tomorrow \,time_critical,non_informative,0.99809796
there was an earthquake in the philippines that was to the people who died r i p and those who got hurt i hope you a fast recovery,time_critical,non_informative,0.80729276
pls this,time_critical,non_informative,0.9682368
he said firemen had put out fires in the past hours but new fires had broken out in the same period,time_critical,support_and_relief,0.7274539
hope the folks in are finding adequate shelter right about now,time_critical,non_informative,0.9924434
there are still hundreds of thousands in puerto rico who don t have access to basic services,time_critical,support_and_relief,0.9983462
it s amp over ppl are dead from and you filths are trending you are,time_critical,non_informative,0.8613691
australian fire crisis eases drop in temperature has slightly eased the bushfire crisis in australia s new so,time_critical,support_and_relief,0.60205096
could cost dominica billions of dollars says,time_critical,non_informative,0.68116194
